Recording timestamp	Computer timestamp	Sensor	Participant name	Eyetracker timestamp	Event	Pupil diameter left	Pupil diameter right	Eye movement type	Gaze event duration	Fixation point X	Fixation point Y
84435	60794694	Eye Tracker	Arthur	279237429		3.158	3.175	Fixation	8	447	663
84443	60794702	Eye Tracker	Arthur	279245763		3.155	3.193	Fixation	8	453	664
84451	60794710	Eye Tracker	Arthur	279254096		3.132	3.206	Fixation	8	452	671
84460	60794719	Eye Tracker	Arthur	279262429		3.162	3.188	Fixation	8	445	665
84468	60794727	Eye Tracker	Arthur	279270763		3.157	3.212	Fixation	8	449	664
84476	60794735	Eye Tracker	Arthur	279279096		3.163	3.212	Fixation	8	453	661
84485	60794744	Eye Tracker	Arthur	279287430		3.170	3.210	Fixation	8	444	661
84493	60794752	Eye Tracker	Arthur	279295762		3.176	3.203	Fixation	8	450	663
84501	60794760	Eye Tracker	Arthur	279304095		3.145	3.222	Fixation	8	465	662
84510	60794769	Eye Tracker	Arthur	279312429		3.198	3.243	Fixation	8	545	652
84518	60794777	Eye Tracker	Arthur	279320762		3.179	3.247	Fixation	8	619	647
84526	60794785	Eye Tracker	Arthur	279329095		3.188	3.255	Fixation	8	654	641
84535	60794794	Eye Tracker	Arthur	279337428		3.207	3.245	Fixation	8	661	638
84543	60794802	Eye Tracker	Arthur	279345762		3.196	3.241	Fixation	8	662	642
84551	60794810	Eye Tracker	Arthur	279354095		3.191	3.220	Fixation	8	655	633
84560	60794819	Eye Tracker	Arthur	279362428		3.206	3.236	Fixation	8	661	642
84568	60794827	Eye Tracker	Arthur	279370762		3.196	3.224	Fixation	8	661	632
84576	60794835	Eye Tracker	Arthur	279379095		3.226	3.224	Fixation	8	660	639
84585	60794844	Eye Tracker	Arthur	279387428		3.233	3.234	Fixation	8	659	647
84593	60794852	Eye Tracker	Arthur	279395764		3.221	3.244	Fixation	8	656	639
84601	60794860	Eye Tracker	Arthur	279404097		3.232	3.265	Fixation	8	663	647
84610	60794869	Eye Tracker	Arthur	279412431		3.238	3.239	Fixation	8	661	641
84618	60794877	Eye Tracker	Arthur	279420763		3.207	3.216	Fixation	8	661	639
84626	60794885	Eye Tracker	Arthur	279429096		3.245	3.251	Fixation	8	656	655
84635	60794894	Eye Tracker	Arthur	279437430		3.232	3.258	Fixation	8	657	646
84643	60794902	Eye Tracker	Arthur	279445763		3.207	3.256	Fixation	8	661	646
84651	60794910	Eye Tracker	Arthur	279454096		3.198	3.253	Fixation	8	656	646
84660	60794919	Eye Tracker	Arthur	279462429		3.224	3.246	Fixation	8	660	652
84668	60794927	Eye Tracker	Arthur	279470762		3.235	3.261	Fixation	8	653	652
84676	60794935	Eye Tracker	Arthur	279479096		3.227	3.250	Fixation	8	655	655
84685	60794944	Eye Tracker	Arthur	279487429		3.213	3.239	Fixation	8	650	643
84693	60794952	Eye Tracker	Arthur	279495763		3.242	3.257	Fixation	8	659	661
84701	60794960	Eye Tracker	Arthur	279504096		3.255	3.255	Fixation	8	659	658
84710	60794969	Eye Tracker	Arthur	279512429		3.229	3.252	Fixation	8	663	656
84718	60794977	Eye Tracker	Arthur	279520763		3.221	3.264	Fixation	8	656	651
84726	60794985	Eye Tracker	Arthur	279529096		3.246	3.232	Fixation	8	654	649
84735	60794994	Eye Tracker	Arthur	279537430		3.209	3.242	Fixation	8	654	652
84743	60795002	Eye Tracker	Arthur	279545762		3.215	3.238	Fixation	8	658	644
84751	60795010	Eye Tracker	Arthur	279554096		3.224	3.255	Fixation	8	662	653
84760	60795019	Eye Tracker	Arthur	279562434		3.236	3.265	Fixation	8	655	650
84768	60795027	Eye Tracker	Arthur	279570766		3.224	3.226	Fixation	8	655	645
84776	60795035	Eye Tracker	Arthur	279579100		3.235	3.246	Fixation	8	660	646
84785	60795044	Eye Tracker	Arthur	279587433		3.230	3.230	Fixation	8	657	655
84793	60795052	Eye Tracker	Arthur	279595766		3.276	3.291	Fixation	8	588	686
84801	60795060	Eye Tracker	Arthur	279604100		3.264	3.311	Fixation	8	488	742
84810	60795069	Eye Tracker	Arthur	279612433		3.247	3.276	Fixation	8	384	784
84818	60795077	Eye Tracker	Arthur	279620765		3.255	3.291	Fixation	8	303	818
84826	60795085	Eye Tracker	Arthur	279629098		3.241	3.317	Fixation	8	291	823
84835	60795094	Eye Tracker	Arthur	279637433		3.281	3.308	Fixation	8	294	826
84843	60795102	Eye Tracker	Arthur	279645765		3.256	3.307	Fixation	8	300	819
84851	60795110	Eye Tracker	Arthur	279654098		3.245	3.310	Fixation	8	305	819
84860	60795119	Eye Tracker	Arthur	279662431		3.261	3.311	Fixation	8	305	825
84868	60795127	Eye Tracker	Arthur	279670764		3.259	3.321	Fixation	8	312	817
84876	60795135	Eye Tracker	Arthur	279679098		3.282	3.302	Fixation	8	312	819
84885	60795144	Eye Tracker	Arthur	279687431		3.271	3.303	Fixation	8	314	820
84893	60795152	Eye Tracker	Arthur	279695764		3.267	3.302	Fixation	8	311	819
84901	60795160	Eye Tracker	Arthur	279704098		3.296	3.311	Fixation	8	313	821
84910	60795169	Eye Tracker	Arthur	279712431		3.274	3.315	Fixation	8	306	820
84918	60795177	Eye Tracker	Arthur	279720764		3.292	3.325	Fixation	8	318	820
84926	60795185	Eye Tracker	Arthur	279729098		3.292	3.323	Fixation	8	315	822
84935	60795194	Eye Tracker	Arthur	279737431		3.276	3.337	Fixation	8	315	826
84943	60795202	Eye Tracker	Arthur	279745765		3.282	3.340	Fixation	8	315	817
84951	60795210	Eye Tracker	Arthur	279754098		3.272	3.338	Fixation	8	319	815
84960	60795219	Eye Tracker	Arthur	279762431		3.285	3.351	Fixation	8	317	818
84968	60795227	Eye Tracker	Arthur	279770765		3.307	3.348	Fixation	8	320	816
84976	60795235	Eye Tracker	Arthur	279779098		3.311	3.349	Fixation	8	318	819
84985	60795244	Eye Tracker	Arthur	279787431		3.319	3.350	Fixation	8	314	816
84993	60795252	Eye Tracker	Arthur	279795764		3.318	3.356	Fixation	8	319	818
85001	60795260	Eye Tracker	Arthur	279804098		3.303	3.350	Fixation	8	317	818
85010	60795269	Eye Tracker	Arthur	279812431		3.326	3.376	Fixation	8	313	819
85018	60795277	Eye Tracker	Arthur	279820764		3.319	3.377	Fixation	8	315	824
85026	60795285	Eye Tracker	Arthur	279829099		3.310	3.409	Fixation	8	316	820
85035	60795294	Eye Tracker	Arthur	279837432		3.334	3.376	Fixation	8	315	822
85043	60795302	Eye Tracker	Arthur	279845765		3.327	3.381	Fixation	8	316	823
85051	60795310	Eye Tracker	Arthur	279854099		3.338	3.371	Fixation	8	308	828
85060	60795319	Eye Tracker	Arthur	279862432		3.335	3.378	Fixation	8	302	820
85068	60795327	Eye Tracker	Arthur	279870766		3.369	3.399	Fixation	8	305	820
85076	60795335	Eye Tracker	Arthur	279879099		3.352	3.418	Fixation	8	305	824
85085	60795344	Eye Tracker	Arthur	279887432		3.348	3.417	Fixation	8	301	818
85093	60795352	Eye Tracker	Arthur	279895766		3.378	3.425	Fixation	8	305	824
85101	60795360	Eye Tracker	Arthur	279904098		3.357	3.417	Fixation	8	299	822
85110	60795369	Eye Tracker	Arthur	279912432		3.369	3.407	Fixation	8	299	821
85118	60795377	Eye Tracker	Arthur	279920765		3.393	3.438	Fixation	8	303	826
85126	60795385	Eye Tracker	Arthur	279929098		3.376	3.433	Fixation	8	299	825
85135	60795394	Eye Tracker	Arthur	279937432		3.393	3.432	Fixation	8	311	825
85143	60795402	Eye Tracker	Arthur	279945765		3.386	3.441	Fixation	8	304	821
85151	60795410	Eye Tracker	Arthur	279954098		3.394	3.451	Fixation	8	309	828
85160	60795419	Eye Tracker	Arthur	279962431		3.420	3.461	Fixation	8	308	830
85168	60795427	Eye Tracker	Arthur	279970764		3.406	3.455	Fixation	8	304	830
85176	60795435	Eye Tracker	Arthur	279979098		3.399	3.469	Fixation	8	302	826
85185	60795444	Eye Tracker	Arthur	279987431		3.407	3.478	Fixation	8	303	827
85193	60795452	Eye Tracker	Arthur	279995765		3.425	3.467	Fixation	8	305	830
85201	60795460	Eye Tracker	Arthur	280004097		3.433	3.492	Fixation	8	309	831
85210	60795469	Eye Tracker	Arthur	280012431		3.420	3.467	Fixation	8	304	830
85218	60795477	Eye Tracker	Arthur	280020765		3.419	3.454	Fixation	8	297	829
85226	60795485	Eye Tracker	Arthur	280029097		3.436	3.497	Fixation	8	304	827
85235	60795494	Eye Tracker	Arthur	280037431		3.443	3.474	Fixation	8	307	826
85243	60795502	Eye Tracker	Arthur	280045764		3.445	3.461	Fixation	8	304	824
85251	60795510	Eye Tracker	Arthur	280054097		3.450	3.466	Fixation	8	299	825
85260	60795519	Eye Tracker	Arthur	280062431		3.430	3.477	Fixation	8	309	827
85268	60795527	Eye Tracker	Arthur	280070764		3.438	3.494	Fixation	8	306	827
85276	60795535	Eye Tracker	Arthur	280079098		3.455	3.473	Fixation	8	308	827
85285	60795544	Eye Tracker	Arthur	280087433		3.435	3.477	Fixation	8	305	829
85293	60795552	Eye Tracker	Arthur	280095766		3.458	3.491	Fixation	8	312	830
85301	60795560	Eye Tracker	Arthur	280104100		3.444	3.476	Fixation	8	310	827
85310	60795569	Eye Tracker	Arthur	280112433		3.461	3.483	Fixation	8	309	827
85318	60795577	Eye Tracker	Arthur	280120767		3.458	3.503	Fixation	8	323	828
85326	60795585	Eye Tracker	Arthur	280129099		3.454	3.511	Fixation	8	314	830
85335	60795594	Eye Tracker	Arthur	280137433		3.450	3.493	Fixation	8	315	832
85343	60795602	Eye Tracker	Arthur	280145767		3.466	3.489	Fixation	8	316	832
85351	60795610	Eye Tracker	Arthur	280154099		3.438	3.500	Fixation	8	312	827
85360	60795619	Eye Tracker	Arthur	280162433		3.456	3.509	Fixation	8	312	829
85368	60795627	Eye Tracker	Arthur	280170766		3.483	3.516	Fixation	8	316	834
85376	60795635	Eye Tracker	Arthur	280179099		3.488	3.484	Fixation	8	318	826
85385	60795644	Eye Tracker	Arthur	280187433		3.460	3.508	Fixation	8	320	829
85393	60795652	Eye Tracker	Arthur	280195766		3.493	3.495	Fixation	8	313	830
85401	60795660	Eye Tracker	Arthur	280204100		3.487	3.505	Fixation	8	315	831
85410	60795669	Eye Tracker	Arthur	280212433		3.472	3.506	Fixation	8	332	815
85418	60795677	Eye Tracker	Arthur	280220767		3.494	3.580	Fixation	8	427	765
85426	60795685	Eye Tracker	Arthur	280229101		3.500	3.562	Fixation	8	567	695
85435	60795694	Eye Tracker	Arthur	280237434		3.510	3.564	Fixation	8	693	638
85443	60795702	Eye Tracker	Arthur	280245769		3.498	3.536	Fixation	8	818	576
85451	60795710	Eye Tracker	Arthur	280254100		3.558	3.636	Fixation	8	902	490
85460	60795719	Eye Tracker	Arthur	280262434		3.589	3.550	Fixation	8	943	493
85468	60795727	Eye Tracker	Arthur	280270770		3.532	3.281	Fixation	8	907	558
85476	60795735	Eye Tracker	Arthur	280279100		3.366	3.097	Fixation	8	906	609
85485	60795744	Eye Tracker	Arthur	280287436		3.455	3.053	Fixation	8	886	616
85493	60795752	Eye Tracker	Arthur	280295767		3.495	3.144	Fixation	8	897	597
85501	60795760	Eye Tracker	Arthur	280304103		3.539	3.346	Fixation	8	931	562
85510	60795769	Eye Tracker	Arthur	280312436		3.588	3.316	Fixation	8	908	523
85518	60795777	Eye Tracker	Arthur	280320769		3.589	3.554	Fixation	8	932	506
85526	60795785	Eye Tracker	Arthur	280329103		3.518	3.598	Fixation	8	930	497
85535	60795794	Eye Tracker	Arthur	280337435		3.476	3.627	Fixation	8	929	506
85543	60795802	Eye Tracker	Arthur	280345769		3.460	3.619	Fixation	8	929	497
85551	60795810	Eye Tracker	Arthur	280354103		3.497	3.554	Fixation	8	927	528
85560	60795819	Eye Tracker	Arthur	280362435		3.477	3.494	Fixation	8	922	542
85568	60795827	Eye Tracker	Arthur	280370767		3.481	3.496	Fixation	8	924	540
85576	60795835	Eye Tracker	Arthur	280379100		3.455	3.472	Fixation	8	923	532
85585	60795844	Eye Tracker	Arthur	280387434		3.478	3.468	Fixation	8	926	542
85593	60795852	Eye Tracker	Arthur	280395769		3.465	3.505	Fixation	8	927	550
85601	60795860	Eye Tracker	Arthur	280404102		3.479	3.476	Fixation	8	924	543
85610	60795869	Eye Tracker	Arthur	280412436		3.463	3.465	Fixation	8	925	536
85618	60795877	Eye Tracker	Arthur	280420769		3.481	3.481	Fixation	8	922	541
85626	60795885	Eye Tracker	Arthur	280429103		3.462	3.484	Fixation	8	923	547
85635	60795894	Eye Tracker	Arthur	280437436		3.440	3.474	Fixation	8	921	537
85643	60795902	Eye Tracker	Arthur	280445769		3.456	3.473	Fixation	8	923	553
85651	60795910	Eye Tracker	Arthur	280454103		3.425	3.455	Fixation	8	915	539
85660	60795919	Eye Tracker	Arthur	280462436		3.438	3.457	Fixation	8	924	541
85668	60795927	Eye Tracker	Arthur	280470769		3.437	3.445	Fixation	8	918	540
85676	60795935	Eye Tracker	Arthur	280479102		3.417	3.471	Fixation	8	916	546
85685	60795944	Eye Tracker	Arthur	280487433		3.397	3.447	Fixation	8	923	531
85693	60795952	Eye Tracker	Arthur	280495766		3.419	3.456	Fixation	8	916	545
85701	60795960	Eye Tracker	Arthur	280504101		3.387	3.440	Fixation	8	914	541
85710	60795969	Eye Tracker	Arthur	280512435		3.425	3.448	Fixation	8	922	547
85718	60795977	Eye Tracker	Arthur	280520766		3.397	3.456	Fixation	8	920	536
85726	60795985	Eye Tracker	Arthur	280529099		3.427	3.434	Fixation	8	918	543
85735	60795994	Eye Tracker	Arthur	280537433		3.401	3.427	Fixation	8	914	534
85743	60796002	Eye Tracker	Arthur	280545768		3.407	3.426	Fixation	8	915	540
85751	60796010	Eye Tracker	Arthur	280554100		3.427	3.440	Fixation	8	914	554
85760	60796019	Eye Tracker	Arthur	280562433		3.395	3.450	Fixation	8	918	547
85768	60796027	Eye Tracker	Arthur	280570766		3.409	3.431	Fixation	8	922	543
85776	60796035	Eye Tracker	Arthur	280579100		3.405	3.431	Fixation	8	912	556
85785	60796044	Eye Tracker	Arthur	280587432		3.389	3.423	Fixation	8	919	543
85793	60796052	Eye Tracker	Arthur	280595766		3.385	3.445	Fixation	8	919	543
85801	60796060	Eye Tracker	Arthur	280604100		3.358	3.423	Fixation	8	921	536
85810	60796069	Eye Tracker	Arthur	280612435		3.383	3.443	Fixation	8	920	550
85818	60796077	Eye Tracker	Arthur	280620769		3.366	3.429	Fixation	8	925	544
85826	60796085	Eye Tracker	Arthur	280629104		3.391	3.463	Fixation	8	925	549
85835	60796094	Eye Tracker	Arthur	280637436		3.395	3.451	Fixation	8	919	550
85843	60796102	Eye Tracker	Arthur	280645771		3.388	3.450	Fixation	8	925	545
85851	60796110	Eye Tracker	Arthur	280654104		3.396	3.443	Fixation	8	924	557
85860	60796119	Eye Tracker	Arthur	280662438		3.381	3.451	Fixation	8	932	548
85868	60796127	Eye Tracker	Arthur	280670771		3.395	3.450	Fixation	8	930	539
85876	60796135	Eye Tracker	Arthur	280679105		3.387	3.447	Fixation	8	928	548
85885	60796144	Eye Tracker	Arthur	280687436		3.395	3.497	Fixation	8	934	554
85893	60796152	Eye Tracker	Arthur	280695769		3.412	3.454	Fixation	8	933	545
85901	60796160	Eye Tracker	Arthur	280704103		3.392	3.458	Fixation	8	935	544
85910	60796169	Eye Tracker	Arthur	280712435		3.407	3.470	Fixation	8	938	547
85918	60796177	Eye Tracker	Arthur	280720769		3.445	3.471	Fixation	8	943	551
85926	60796185	Eye Tracker	Arthur	280729103		3.442	3.479	Fixation	8	932	544
85935	60796194	Eye Tracker	Arthur	280737435		3.414	3.492	Fixation	8	941	549
85943	60796202	Eye Tracker	Arthur	280745771		3.424	3.491	Fixation	8	944	551
85951	60796210	Eye Tracker	Arthur	280754104		3.436	3.500	Fixation	8	943	547
85960	60796219	Eye Tracker	Arthur	280762438		3.433	3.506	Fixation	8	938	547
85968	60796227	Eye Tracker	Arthur	280770771		3.441	3.492	Fixation	8	941	548
85976	60796235	Eye Tracker	Arthur	280779104		3.449	3.514	Fixation	8	945	551
85985	60796244	Eye Tracker	Arthur	280787438		3.446	3.548	Fixation	8	943	544
85993	60796252	Eye Tracker	Arthur	280795771		3.451	3.528	Fixation	8	947	548
86001	60796260	Eye Tracker	Arthur	280804104		3.462	3.527	Fixation	8	945	546
86010	60796269	Eye Tracker	Arthur	280812440		3.459	3.527	Fixation	8	949	542
86018	60796277	Eye Tracker	Arthur	280820773		3.493	3.559	Fixation	8	951	546
86026	60796285	Eye Tracker	Arthur	280829106		3.498	3.569	Fixation	8	951	546
86035	60796294	Eye Tracker	Arthur	280837439		3.507	3.572	Fixation	8	954	547
86043	60796302	Eye Tracker	Arthur	280845773		3.506	3.573	Fixation	8	952	551
86051	60796310	Eye Tracker	Arthur	280854106		3.513	3.576	Fixation	8	956	548
86060	60796319	Eye Tracker	Arthur	280862439		3.496	3.581	Fixation	8	952	548
86068	60796327	Eye Tracker	Arthur	280870777		3.523	3.586	Fixation	8	959	554
86076	60796335	Eye Tracker	Arthur	280879110		3.546	3.583	Fixation	8	958	542
86085	60796344	Eye Tracker	Arthur	280887444		3.546	3.616	Fixation	8	958	546
86093	60796352	Eye Tracker	Arthur	280895777		3.551	3.610	Fixation	8	961	551
86101	60796360	Eye Tracker	Arthur	280904110		3.530	3.612	Fixation	8	959	551
86110	60796369	Eye Tracker	Arthur	280912444		3.555	3.617	Fixation	8	959	557
86118	60796377	Eye Tracker	Arthur	280920777		3.554	3.651	Fixation	8	956	553
86126	60796385	Eye Tracker	Arthur	280929110		3.571	3.626	Fixation	8	959	554
86135	60796394	Eye Tracker	Arthur	280937444		3.559	3.648	Fixation	8	957	548
86143	60796402	Eye Tracker	Arthur	280945777		3.576	3.655	Fixation	8	959	549
86151	60796410	Eye Tracker	Arthur	280954110		3.579	3.660	Fixation	8	952	556
86160	60796419	Eye Tracker	Arthur	280962443		3.557	3.669	Fixation	8	959	555
86168	60796427	Eye Tracker	Arthur	280970777		3.566	3.675	Fixation	8	964	548
86176	60796435	Eye Tracker	Arthur	280979110		3.574	3.662	Fixation	8	960	545
86185	60796444	Eye Tracker	Arthur	280987443		3.582	3.680	Fixation	8	958	555
86193	60796452	Eye Tracker	Arthur	280995777		3.578	3.667	Fixation	8	960	559
86201	60796460	Eye Tracker	Arthur	281004105		3.589	3.656	Fixation	8	957	555
86210	60796469	Eye Tracker	Arthur	281012439		3.573	3.648	Fixation	8	962	548
86218	60796477	Eye Tracker	Arthur	281020772		3.569	3.673	Fixation	8	962	550
86226	60796485	Eye Tracker	Arthur	281029105		3.581	3.677	Fixation	8	955	555
86235	60796494	Eye Tracker	Arthur	281037439		3.561	3.665	Fixation	8	958	552
86243	60796502	Eye Tracker	Arthur	281045772		3.573	3.678	Fixation	8	962	552
86251	60796510	Eye Tracker	Arthur	281054105		3.595	3.667	Fixation	8	963	553
86260	60796519	Eye Tracker	Arthur	281062439		3.578	3.625	Fixation	8	956	553
86268	60796527	Eye Tracker	Arthur	281070771		3.574	3.656	Fixation	8	958	550
86276	60796535	Eye Tracker	Arthur	281079105		3.582	3.631	Fixation	8	962	540
86285	60796544	Eye Tracker	Arthur	281087438		3.577	3.641	Fixation	8	957	548
86293	60796552	Eye Tracker	Arthur	281095772		3.567	3.635	Fixation	8	964	548
86301	60796560	Eye Tracker	Arthur	281104105		3.589	3.617	Fixation	8	957	543
86310	60796569	Eye Tracker	Arthur	281112438		3.589	3.637	Fixation	8	961	554
86318	60796577	Eye Tracker	Arthur	281120772		3.578	3.610	Fixation	8	960	550
86326	60796585	Eye Tracker	Arthur	281129105		3.557	3.609	Fixation	8	960	545
86335	60796594	Eye Tracker	Arthur	281137443		3.569	3.609	Fixation	8	959	543
86343	60796602	Eye Tracker	Arthur	281145777		3.560	3.620	Fixation	8	963	543
86351	60796610	Eye Tracker	Arthur	281154110		3.573	3.620	Fixation	8	961	549
86360	60796619	Eye Tracker	Arthur	281162443		3.565	3.634	Fixation	8	962	551
86368	60796627	Eye Tracker	Arthur	281170776		3.574	3.618	Fixation	8	957	547
86376	60796635	Eye Tracker	Arthur	281179110		3.576	3.632	Fixation	8	967	551
86385	60796644	Eye Tracker	Arthur	281187444		3.584	3.608	Fixation	8	965	554
86393	60796652	Eye Tracker	Arthur	281195776		3.582	3.603	Fixation	8	964	550
86401	60796660	Eye Tracker	Arthur	281204110		3.554	3.600	Fixation	8	961	543
86410	60796669	Eye Tracker	Arthur	281212443		3.577	3.629	Fixation	8	967	550
86418	60796677	Eye Tracker	Arthur	281220777		3.555	3.605	Fixation	8	962	543
86426	60796685	Eye Tracker	Arthur	281229110		3.540	3.634	Fixation	8	965	556
86435	60796694	Eye Tracker	Arthur	281237443		3.584	3.636	Fixation	8	963	549
86443	60796702	Eye Tracker	Arthur	281245777		3.556	3.619	Fixation	8	958	546
86451	60796710	Eye Tracker	Arthur	281254110		3.565	3.602	Fixation	8	966	540
86460	60796719	Eye Tracker	Arthur	281262443		3.570	3.608	Fixation	8	964	545
86468	60796727	Eye Tracker	Arthur	281270776		3.570	3.631	Fixation	8	960	544
86476	60796735	Eye Tracker	Arthur	281279109		3.573	3.631	Fixation	8	966	549
86485	60796744	Eye Tracker	Arthur	281287443		3.578	3.636	Fixation	8	962	538
86493	60796752	Eye Tracker	Arthur	281295775		3.578	3.635	Fixation	8	957	557
86501	60796760	Eye Tracker	Arthur	281304101		3.570	3.622	Fixation	8	961	547
86510	60796769	Eye Tracker	Arthur	281312434		3.579	3.638	Fixation	8	961	546
86518	60796777	Eye Tracker	Arthur	281320767		3.569	3.661	Fixation	8	955	549
86526	60796785	Eye Tracker	Arthur	281329101		3.560	3.670	Fixation	8	962	545
86535	60796794	Eye Tracker	Arthur	281337433		3.585	3.613	Fixation	8	959	545
86543	60796802	Eye Tracker	Arthur	281345767		3.574	3.640	Fixation	8	954	549
86551	60796810	Eye Tracker	Arthur	281354102		3.569	3.652	Fixation	8	964	539
86560	60796819	Eye Tracker	Arthur	281362433		3.597	3.643	Fixation	8	961	544
86568	60796827	Eye Tracker	Arthur	281370767		3.598	3.651	Fixation	8	962	544
86576	60796835	Eye Tracker	Arthur	281379100		3.601	3.661	Fixation	8	966	556
86585	60796844	Eye Tracker	Arthur	281387435		3.603	3.660	Fixation	8	965	545
86593	60796852	Eye Tracker	Arthur	281395767		3.602	3.630	Fixation	8	967	542
86601	60796860	Eye Tracker	Arthur	281404100		3.597	3.656	Fixation	8	965	542
86610	60796869	Eye Tracker	Arthur	281412434		3.608	3.642	Fixation	8	968	539
86618	60796877	Eye Tracker	Arthur	281420767		3.605	3.655	Fixation	8	962	545
86626	60796885	Eye Tracker	Arthur	281429100		3.587	3.678	Fixation	8	958	542
86635	60796894	Eye Tracker	Arthur	281437434		3.625	3.676	Fixation	8	965	546
86643	60796902	Eye Tracker	Arthur	281445767		3.595	3.670	Fixation	8	967	547
86651	60796910	Eye Tracker	Arthur	281454100		3.610	3.654	Fixation	8	962	548
86660	60796919	Eye Tracker	Arthur	281462433		3.614	3.648	Fixation	8	972	543
86668	60796927	Eye Tracker	Arthur	281470767		3.591	3.649	Fixation	8	962	542
86676	60796935	Eye Tracker	Arthur	281479101		3.624	3.663	Fixation	8	969	546
86685	60796944	Eye Tracker	Arthur	281487433		3.601	3.653	Fixation	8	968	552
86693	60796952	Eye Tracker	Arthur	281495767		3.615	3.654	Fixation	8	968	551
86701	60796960	Eye Tracker	Arthur	281504100		3.621	3.665	Fixation	8	965	549
86710	60796969	Eye Tracker	Arthur	281512433		3.607	3.672	Fixation	8	968	540
86718	60796977	Eye Tracker	Arthur	281520766		3.623	3.694	Fixation	8	966	547
86726	60796985	Eye Tracker	Arthur	281529103		3.628	3.658	Fixation	8	965	543
86735	60796994	Eye Tracker	Arthur	281537437		3.627	3.681	Fixation	8	973	540
86743	60797002	Eye Tracker	Arthur	281545778		3.628	3.689	Fixation	8	965	545
86751	60797010	Eye Tracker	Arthur	281554112		3.629	3.672	Fixation	8	972	543
86760	60797019	Eye Tracker	Arthur	281562445		3.635	3.683	Fixation	8	966	554
86768	60797027	Eye Tracker	Arthur	281570778		3.633	3.680	Fixation	8	966	553
86776	60797035	Eye Tracker	Arthur	281579112		3.603	3.689	Fixation	8	966	549
86785	60797044	Eye Tracker	Arthur	281587445		3.652	3.659	Fixation	8	970	545
86793	60797052	Eye Tracker	Arthur	281595779		3.647	3.681	Fixation	8	969	555
86801	60797060	Eye Tracker	Arthur	281604112		3.646	3.688	Fixation	8	965	553
86810	60797069	Eye Tracker	Arthur	281612445		3.613	3.697	Fixation	8	969	556
86818	60797077	Eye Tracker	Arthur	281620779		3.635	3.691	Fixation	8	963	553
86826	60797085	Eye Tracker	Arthur	281629111		3.627	3.687	Fixation	8	968	545
86835	60797094	Eye Tracker	Arthur	281637445		3.608	3.687	Fixation	8	964	542
86843	60797102	Eye Tracker	Arthur	281645779		3.612	3.686	Fixation	8	966	551
86851	60797110	Eye Tracker	Arthur	281654111		3.643	3.684	Fixation	8	973	552
86860	60797119	Eye Tracker	Arthur	281662445		3.631	3.683	Fixation	8	971	556
86868	60797127	Eye Tracker	Arthur	281670778		3.629	3.709	Fixation	8	969	559
86876	60797135	Eye Tracker	Arthur	281679112		3.614	3.673	Fixation	8	963	547
86885	60797144	Eye Tracker	Arthur	281687445		3.647	3.706	Fixation	8	961	560
86893	60797152	Eye Tracker	Arthur	281695778		3.639	3.672	Fixation	8	964	557
86901	60797160	Eye Tracker	Arthur	281704112		3.614	3.667	Fixation	8	969	556
86910	60797169	Eye Tracker	Arthur	281712445		3.622	3.666	Fixation	8	961	555
86918	60797177	Eye Tracker	Arthur	281720778		3.645	3.658	Fixation	8	966	563
86926	60797185	Eye Tracker	Arthur	281729112		3.628	3.654	Fixation	8	964	557
86935	60797194	Eye Tracker	Arthur	281737445		3.620	3.658	Fixation	8	970	546
86943	60797202	Eye Tracker	Arthur	281745778		3.638	3.657	Fixation	8	969	553
86951	60797210	Eye Tracker	Arthur	281754109		3.636	3.650	Fixation	8	974	557
86960	60797219	Eye Tracker	Arthur	281762443		3.615	3.683	Fixation	8	964	553
86968	60797227	Eye Tracker	Arthur	281770777		3.631	3.639	Fixation	8	971	549
86976	60797235	Eye Tracker	Arthur	281779111		3.614	3.641	Fixation	8	961	549
86985	60797244	Eye Tracker	Arthur	281787445		3.595	3.643	Fixation	8	969	544
86993	60797252	Eye Tracker	Arthur	281795776		3.605	3.660	Fixation	8	967	551
87001	60797260	Eye Tracker	Arthur	281804110		3.606	3.637	Fixation	8	961	548
87010	60797269	Eye Tracker	Arthur	281812443		3.613	3.648	Fixation	8	963	552
87018	60797277	Eye Tracker	Arthur	281820776		3.600	3.632	Fixation	8	961	546
87026	60797285	Eye Tracker	Arthur	281829110		3.610	3.660	Fixation	8	961	559
87035	60797294	Eye Tracker	Arthur	281837443		3.587	3.658	Fixation	8	961	549
87043	60797302	Eye Tracker	Arthur	281845776		3.575	3.649	Fixation	8	971	548
87051	60797310	Eye Tracker	Arthur	281854110		3.606	3.638	Fixation	8	960	551
87060	60797319	Eye Tracker	Arthur	281862441		3.603	3.621	Fixation	8	963	553
87068	60797327	Eye Tracker	Arthur	281870774		3.586	3.624	Fixation	8	960	542
87076	60797335	Eye Tracker	Arthur	281879107		3.573	3.640	Fixation	8	957	543
87085	60797344	Eye Tracker	Arthur	281887441		3.597	3.648	Fixation	8	961	551
87093	60797352	Eye Tracker	Arthur	281895776		3.606	3.662	Fixation	8	959	559
87101	60797360	Eye Tracker	Arthur	281904109		3.586	3.644	Fixation	8	960	543
87110	60797369	Eye Tracker	Arthur	281912443		3.569	3.637	Fixation	8	959	549
87118	60797377	Eye Tracker	Arthur	281920778		3.570	3.663	Fixation	8	962	549
