,world_index,X,Y
0,0,3517,791
1,0,3527,781
2,1,3524,807
3,1,3512,805
4,2,3518,806
5,2,3505,811
6,3,3553,849
7,3,3571,772
8,4,3519,721
9,4,3522,693
10,5,3588,679
11,5,3595,912
12,6,3496,935
13,6,3493,934
14,7,3512,819
15,7,3509,816
16,8,3596,856
17,8,3596,854
18,9,3518,816
19,9,3517,814
20,10,3570,712
21,11,3661,417
22,13,3592,659
23,13,3608,835
24,14,3648,881
25,15,3803,685
26,16,3557,624
27,16,3539,672
28,17,3737,609
29,17,3860,563
30,18,3866,561
31,18,3827,563
32,19,4018,441
33,19,3970,440
34,20,3783,481
35,20,3633,574
36,21,3576,605
37,21,3464,509
38,22,3375,663
39,22,3338,635
40,23,3191,485
41,23,3183,581
42,24,3130,593
43,24,3093,605
44,25,3078,454
45,25,2960,493
46,26,2860,497
47,26,2825,501
48,27,2815,498
49,27,2812,496
50,28,2793,502
51,28,2758,534
52,29,2719,895
53,29,2751,967
54,30,2565,551
55,30,2576,544
56,31,2540,541
57,31,2536,547
58,32,2511,549
59,32,2510,559
60,33,2476,601
61,33,2475,607
62,34,2419,618
63,34,2423,622
64,35,2399,671
65,35,2399,677
66,36,2390,676
67,36,2388,683
68,37,2387,674
69,37,2384,678
70,38,2394,665
71,38,2414,672
72,39,2406,717
73,39,2413,717
74,40,2422,702
75,40,2423,702
76,41,2420,701
77,41,2420,702
78,42,2419,701
79,42,2420,702
80,43,2426,662
81,43,2428,661
82,44,2418,703
83,44,2422,705
84,45,2447,681
85,45,2448,683
86,46,2566,649
87,46,2571,646
88,47,2480,688
89,47,2483,689
90,48,2492,702
91,48,2493,703
92,49,2487,697
93,49,2489,695
94,50,2495,686
95,50,2496,687
96,51,2503,690
97,51,2502,692
98,52,2514,748
99,52,2475,726
100,53,2431,716
101,53,2425,720
102,54,2407,699
103,54,2406,700
104,55,2423,727
105,55,2423,729
106,56,2432,717
107,56,2433,718
108,57,2418,728
109,57,2420,731
110,58,2428,744
111,58,2434,748
112,59,2422,742
113,59,2421,741
114,60,2424,740
115,60,2428,737
116,61,2426,733
117,61,2428,734
118,62,2449,735
119,62,2450,727
120,63,2451,719
121,63,2449,715
122,64,2431,719
123,64,2433,715
124,65,2432,711
125,65,2437,711
126,66,2429,720
127,66,2428,717
128,67,2445,703
129,67,2446,702
130,68,2435,709
131,68,2424,726
132,71,2364,989
133,71,2532,874
134,72,2612,835
135,72,2650,795
136,73,2554,747
137,73,2561,737
138,74,2663,752
139,74,2665,746
140,75,2620,738
141,75,2618,741
142,76,2669,750
143,76,2664,753
144,77,2571,731
145,77,2535,733
146,78,2534,766
147,78,2534,766
148,79,2548,719
149,79,2531,744
150,80,2562,711
151,80,2545,735
152,81,2607,722
153,81,2605,721
154,82,2539,697
155,82,2486,745
156,83,2502,755
157,83,2536,712
158,84,2544,696
159,84,2545,695
160,85,2515,704
161,85,2515,703
162,86,2516,700
163,86,2517,701
164,87,2480,715
165,87,2481,714
166,88,2476,710
167,88,2478,708
168,89,2545,716
169,89,2548,713
170,90,2510,700
171,90,2525,677
172,91,2567,716
173,91,2557,688
174,92,2500,690
175,92,2497,688
176,93,2521,681
177,93,2519,682
178,94,2479,700
179,94,2453,722
180,95,2492,703
181,95,2371,760
182,96,2368,767
183,96,2369,767
184,97,2464,707
185,97,2480,701
186,98,2561,687
187,98,2574,678
188,99,2581,686
189,99,2581,682
190,100,2569,685
191,100,2568,686
192,101,2545,683
193,101,2545,683
194,102,2495,683
195,102,2494,686
196,103,2595,673
197,103,2595,675
198,104,2527,677
199,104,2530,679
200,105,2507,685
201,105,2512,687
202,106,2538,671
203,106,2332,792
204,107,2226,798
205,107,2171,817
206,108,2063,912
207,108,2055,913
208,109,2011,928
209,109,2010,925
210,110,2037,910
211,110,2102,844
212,111,1800,934
213,111,1756,978
214,112,1907,915
215,112,1941,862
216,113,1982,871
217,113,1988,869
218,114,1953,898
219,114,1946,905
220,115,1758,978
221,115,1755,983
222,116,1735,1011
223,116,1740,1004
224,117,1850,953
225,117,1854,948
226,118,2081,837
227,118,2081,837
228,119,2085,836
229,119,2086,835
230,120,2092,830
231,120,2093,828
232,121,2126,880
233,121,2147,896
234,122,2315,842
235,122,2436,764
236,123,2536,739
237,123,2570,714
238,124,2581,716
239,124,2580,714
240,125,2591,696
241,125,2588,697
242,126,2595,699
243,126,2594,704
244,127,2605,699
245,127,2601,708
246,128,2604,707
247,128,2597,714
248,129,2599,715
249,129,2639,701
250,130,2796,710
251,131,3401,809
252,131,3335,808
253,132,3140,800
254,132,3198,765
255,133,3722,657
256,133,3660,638
257,134,2786,1052
258,134,2787,1054
259,135,3400,846
260,135,3367,853
261,136,3365,899
262,136,3346,847
263,137,3463,834
264,137,3527,937
265,138,3455,905
266,138,3444,957
267,139,3492,1009
268,139,3485,1009
269,140,3471,1027
270,140,3467,1025
271,141,3398,1039
272,141,3383,1029
273,142,3394,1018
274,142,3391,1019
275,143,3313,985
276,144,3396,787
277,144,3405,806
278,145,3511,962
279,145,3564,972
280,146,3349,872
281,146,3343,888
282,147,3320,905
283,147,3492,1044
284,148,3471,889
285,148,3785,811
286,149,3581,456
287,150,3583,523
288,150,3606,683
289,151,3536,707
290,151,3586,667
291,152,3612,666
292,152,3605,695
293,153,3605,764
294,153,3310,752
295,154,3146,780
296,154,3012,863
297,155,2937,904
298,155,2936,914
299,156,2824,1067
300,156,2810,1060
301,157,2847,1080
302,157,2826,1069
303,158,2995,907
304,158,3049,1031
305,159,3040,1032
306,159,3062,1052
307,160,3105,1076
308,160,3005,993
309,161,2991,1001
310,161,2979,979
311,162,2850,893
312,162,2816,903
313,163,2804,893
314,163,2799,886
315,164,2795,875
316,164,2799,880
317,165,2798,880
318,165,2799,886
319,166,2780,891
320,166,2789,900
321,167,2826,884
322,167,3020,833
323,168,3091,899
324,168,3092,940
325,169,3097,958
326,169,3097,968
327,170,3122,926
328,170,3129,884
329,171,3113,907
330,171,3122,922
331,172,3156,935
332,172,3154,935
333,173,3164,949
334,173,3175,958
335,174,3189,971
336,174,3187,973
337,175,3072,989
338,175,2849,943
339,176,2713,927
340,176,2691,922
341,177,2727,948
342,177,2726,952
343,178,2710,1004
344,178,2763,932
345,179,2735,955
346,179,2782,907
347,180,2806,888
348,180,2797,884
349,181,2768,870
350,181,2765,870
351,182,2713,878
352,182,2710,883
353,183,2746,912
354,183,2744,914
355,184,2745,914
356,184,2743,914
357,185,2749,883
358,185,2748,884
359,186,2772,907
360,186,2771,910
361,187,2749,918
362,187,2777,991
363,188,2918,1016
364,188,3030,1080
365,189,3076,1082
366,189,3092,1072
367,190,3008,1047
368,190,3010,1053
369,191,3099,1097
370,191,3102,1097
371,192,3094,1124
372,192,3096,1124
373,193,3022,1238
374,193,3055,1252
375,194,3133,1143
376,194,3130,1126
377,195,3136,1115
378,195,3137,1106
379,196,3136,1105
380,196,3137,1095
381,197,3136,1074
382,197,3141,1073
383,198,3142,1077
384,198,3145,1075
385,199,3155,1091
386,199,3137,1147
387,200,3141,1184
388,200,3162,1149
389,201,3151,1143
390,201,3157,1153
391,202,3197,1152
392,202,3199,1150
393,203,3174,1211
394,203,3172,1188
395,204,3106,1161
396,204,2934,1074
397,205,2815,970
398,205,2560,864
399,208,2475,804
400,208,2456,795
401,209,2475,761
402,209,2591,835
403,210,2515,786
404,210,2497,777
405,211,2481,769
406,211,2486,762
407,212,2481,755
408,212,2487,746
409,213,2506,720
410,213,2511,714
411,214,2521,712
412,214,2530,703
413,215,2528,685
414,215,2524,681
415,216,2483,721
416,216,2475,715
417,217,2439,707
418,217,2437,710
419,218,2472,692
420,218,2477,691
421,219,2444,697
422,219,2447,697
423,220,2445,694
424,220,2445,700
425,221,2435,703
426,221,2438,706
427,222,2449,701
428,222,2452,704
429,223,2429,716
430,223,2428,720
431,224,2441,716
432,224,2443,717
433,225,2431,722
434,225,2431,723
435,226,2459,708
436,226,2459,707
437,227,2450,717
438,227,2449,718
439,228,2455,711
440,228,2461,709
441,229,2462,696
442,229,2467,694
443,230,2469,690
444,230,2473,691
445,231,2474,694
446,231,2478,696
447,232,2473,700
448,232,2476,703
449,233,2511,738
450,233,2576,742
451,234,2610,698
452,234,2602,703
453,235,2605,699
454,235,2598,700
455,236,2597,698
456,236,2594,702
457,237,2593,703
458,237,2590,706
459,238,2592,708
460,238,2594,712
461,239,2586,724
462,239,2586,726
463,240,2600,716
464,240,2599,719
465,241,2594,728
466,241,2598,725
467,242,2595,725
468,242,2596,726
469,243,2603,724
470,243,2606,723
471,244,2605,717
472,244,2606,715
473,245,2612,718
474,245,2613,721
475,246,2616,730
476,246,2615,738
477,247,2615,744
478,247,2616,751
479,248,2616,759
480,248,2617,768
481,249,2615,777
482,249,2615,789
483,250,2615,794
484,250,2616,794
485,251,2609,758
486,251,2601,715
487,252,2529,810
488,252,2447,953
489,253,2404,1060
490,253,2393,1101
491,254,2378,1125
492,254,2378,1134
493,255,2415,1051
494,255,2415,1053
495,256,2362,1165
496,256,2368,1164
497,257,2385,1150
498,257,2388,1147
499,258,2371,1169
500,258,2375,1169
501,259,2352,1220
502,259,2367,1216
503,260,2474,1240
504,260,2537,1253
505,261,2544,1302
506,261,2553,1312
507,262,2572,1280
508,262,2573,1283
509,263,2575,1270
510,263,2575,1272
511,264,2588,1225
512,264,2589,1226
513,265,2589,1255
514,265,2590,1255
515,266,2579,1134
516,266,2579,1134
517,267,2602,1244
518,267,2604,1244
519,268,2593,1252
520,268,2603,1244
521,269,2615,1239
522,269,2622,1226
523,270,2621,1235
524,270,2624,1233
525,271,2634,1182
526,271,2635,1181
527,272,2633,1166
528,272,2633,1165
529,273,2634,1164
530,273,2635,1164
531,274,2629,1244
532,276,2350,1313
533,277,2531,957
534,277,2546,843
535,278,2549,871
536,278,2556,793
537,279,2562,771
538,279,2538,777
539,280,2521,801
540,280,2520,815
541,281,2565,766
542,281,2554,761
543,282,2572,744
544,282,2576,744
545,283,2568,743
546,283,2550,738
547,284,2496,746
548,284,2476,749
549,285,2473,755
550,285,2472,753
551,286,2466,743
552,286,2466,741
553,287,2482,740
554,287,2483,725
555,288,2485,728
556,288,2479,735
557,289,2472,731
558,289,2479,723
559,290,2476,696
560,290,2476,695
561,291,2474,682
562,291,2476,683
563,292,2467,660
564,292,2449,699
565,293,2459,708
566,293,2458,715
567,294,2449,709
568,294,2451,717
569,295,2402,714
570,295,2412,705
571,296,2468,731
572,296,2469,728
573,297,2466,736
574,297,2471,730
575,298,2465,746
576,298,2463,736
577,299,2480,723
578,299,2482,718
579,300,2461,698
580,300,2465,691
581,301,2461,668
582,301,2468,658
583,302,2470,635
584,302,2477,643
585,303,2495,630
586,303,2501,644
587,304,2494,654
588,304,2501,671
589,305,2500,669
590,305,2501,670
591,306,2495,688
592,306,2528,732
593,307,2423,774
594,307,2298,834
595,308,2205,896
596,308,2166,914
597,309,2143,912
598,309,2145,907
599,310,2076,844
600,310,2083,844
601,311,1760,997
602,311,1800,990
603,312,2091,848
604,312,2089,853
605,313,2142,906
606,313,2145,912
607,314,1695,1077
608,314,1697,1078
609,315,2146,954
610,315,2151,949
611,316,2177,951
612,316,2182,944
613,317,2093,874
614,317,2096,871
615,318,2093,865
616,318,2095,863
617,319,2085,860
618,319,2089,859
619,320,2083,860
620,320,2088,866
621,321,2091,862
622,321,2094,862
623,322,2091,871
624,322,2094,871
625,323,2086,880
626,323,1993,915
627,324,1853,946
628,324,1795,956
629,325,1772,962
630,325,1778,954
631,326,1900,1000
632,326,1920,987
633,327,1774,965
634,327,1775,965
635,328,1795,913
636,328,1805,912
637,329,1596,1142
638,329,1627,1133
639,330,1441,1244
640,331,0,0
641,332,0,0
642,333,0,0
643,334,569,1453
644,334,90,2009
645,335,1593,1161
646,335,1647,1083
647,336,1840,551
648,336,1822,556
649,337,-647,2469
650,337,-657,2532
651,338,369,1732
652,338,582,1577
653,339,1261,1044
654,339,1257,1043
655,340,0,0
656,341,0,0
657,342,0,0
658,343,-6843,1983
659,344,457,1561
660,344,441,1565
661,345,420,1555
662,345,388,1476
663,346,1165,126
664,346,1165,126
665,347,6584,-1001
666,347,6614,-976
667,348,112,1073
668,348,-206,1004
669,349,147,719
670,349,175,722
671,350,2677,550
672,350,2728,525
673,351,475,796
674,351,500,855
675,352,153,724
676,352,173,721
677,353,2463,440
678,353,2502,438
679,354,159,624
680,354,170,625
681,355,171,611
682,355,169,608
683,356,125,593
684,356,156,546
685,357,178,524
686,357,169,522
687,358,146,511
688,358,148,505
689,359,155,509
690,359,160,508
691,359,157,511
692,360,177,492
693,360,176,493
694,361,162,481
695,361,152,470
696,362,142,461
697,362,143,463
698,363,2402,616
699,363,2401,616
700,364,165,445
701,364,49,576
702,365,136,437
703,365,23,557
704,366,2442,613
705,366,2442,613
706,367,2567,653
707,369,0,0
708,371,3448,298
709,372,2060,1008
710,372,2047,1005
711,373,2778,1047
712,373,2780,1045
713,374,2782,1044
714,374,2782,1044
715,375,2343,714
716,375,2329,729
717,376,2296,794
718,376,2219,855
719,377,2780,1044
720,377,2780,1044
721,378,2088,854
722,378,2105,850
723,379,2145,826
724,379,2145,829
725,380,2128,823
726,380,2122,845
727,381,2143,800
728,381,2201,776
729,382,2465,597
730,382,2836,443
731,383,2650,509
732,383,2615,533
733,384,2652,527
734,384,2620,531
735,385,2877,412
736,385,2847,434
737,386,2862,567
738,386,2868,575
