world_index,X,Y
414,354.4185485839844,204.75990295410156
415,354.3932189941406,203.71868896484375
416,353.8993835449219,204.6106719970703
417,353.6885070800781,203.85418701171875
418,353.80096435546875,203.78848266601562
419,353.9016418457031,203.23983764648438
420,354.23199462890625,202.1610870361328
421,354.9851379394531,201.0322265625
422,355.88763427734375,202.15664672851562
423,355.6221923828125,200.4356689453125
424,356.0958251953125,199.7899169921875
425,357.0580749511719,199.2515869140625
426,357.5826110839844,198.90269470214844
427,358.14593505859375,197.24378967285156
428,359.71551513671875,198.36412048339844
429,359.26458740234375,196.8798828125
430,360.1061096191406,199.71481323242188
431,360.4730224609375,198.9866485595703
432,359.71356201171875,196.64710998535156
433,359.60955810546875,198.2245330810547
434,359.8232116699219,200.28396606445312
435,359.635009765625,200.83973693847656
436,357.6136169433594,201.4379425048828
437,360.6802978515625,199.1220703125
438,358.6825866699219,199.75967407226562
439,359.7248840332031,201.29978942871094
440,360.3915100097656,200.47959899902344
441,359.6611633300781,199.2527618408203
442,359.3943786621094,198.40370178222656
443,359.1789245605469,199.7036590576172
444,359.7630310058594,198.3250732421875
445,358.0960998535156,200.64193725585938
446,359.33514404296875,199.107421875
447,361.4531555175781,197.40565490722656
448,363.148193359375,197.48159790039062
449,361.9985656738281,196.6246795654297
450,362.1908264160156,195.6674346923828
451,458.6767883300781,244.97219848632812
452,364.3537292480469,197.84466552734375
453,365.5090026855469,197.38632202148438
454,364.1714172363281,196.54156494140625
455,363.9123840332031,196.21861267089844
456,363.6082763671875,198.52090454101562
457,364.2446594238281,197.56588745117188
458,365.15496826171875,196.8762664794922
459,364.8337097167969,197.23275756835938
460,364.8922424316406,197.69833374023438
461,365.5220642089844,198.73416137695312
462,365.1040954589844,199.5244140625
463,365.0093994140625,199.26324462890625
464,363.8255310058594,199.33778381347656
465,363.2279357910156,198.77667236328125
466,362.1033630371094,198.7159423828125
467,360.1248779296875,200.2926788330078
468,358.53216552734375,201.19873046875
469,356.490478515625,200.20843505859375
470,353.2063293457031,200.82730102539062
471,351.2169494628906,202.97555541992188
472,348.05975341796875,204.63807678222656
473,344.83160400390625,205.6175079345703
474,339.27911376953125,209.32334899902344
475,335.3280944824219,210.18597412109375
476,334.0610046386719,210.8181915283203
477,328.0415954589844,212.5860137939453
478,318.4066162109375,217.09031677246094
479,313.4673156738281,216.34996032714844
480,310.4091491699219,218.15115356445312
481,307.72137451171875,217.79811096191406
482,306.3953857421875,219.30517578125
483,306.1485290527344,219.86610412597656
484,305.7232666015625,219.19537353515625
485,305.0447082519531,219.5752716064453
486,304.5578308105469,220.07369995117188
487,303.9410095214844,222.00173950195312
