world_index,X,Y
0,849,807
0,851,806
0,850,806
0,850,807
0,849,806
0,850,806
0,850,806
0,850,806
0,850,806
0,850,806
0,850,806
0,853,805
0,853,805
0,855,804
0,855,805
0,855,805
0,857,804
0,982,731
3,666,730
3,676,787
3,1075,752
3,1081,742
3,1078,755
4,999,685
4,1092,733
4,1094,736
4,1092,736
4,1093,737
5,1021,687
5,1100,720
5,1101,721
5,1102,722
5,1102,723
6,1033,678
6,1102,725
6,1102,726
6,1103,727
6,1100,722
6,1097,719
6,1117,710
6,1021,680
6,1113,709
7,1025,670
7,1028,670
7,1091,705
7,1014,680
7,1090,704
8,1094,708
8,1019,684
8,1093,707
8,1093,707
8,1093,706
8,1112,700
8,1000,682
8,1111,700
8,1012,677
9,1000,680
9,1088,706
9,1088,705
9,1005,675
9,1088,705
9,1087,705
9,1087,705
9,1086,705
10,1090,711
10,1090,711
10,1088,715
10,1087,715
10,1089,711
10,1090,711
10,1089,711
11,1086,693
11,1086,693
11,1036,746
11,1037,746
11,1037,747
11,1037,747
11,1087,694
11,1087,694
12,1094,732
12,1095,733
12,1087,745
12,1088,745
12,1037,805
12,1038,805
12,1037,805
12,1087,745
13,1083,738
13,1083,739
13,1083,739
13,1026,805
13,1026,806
13,1081,745
13,1080,745
13,1022,808
14,1023,757
14,1010,665
14,1022,756
14,1018,754
14,1015,752
14,995,655
14,1011,754
14,1012,755
15,1004,779
15,989,661
15,988,794
15,988,794
15,987,794
15,978,801
15,979,802
15,969,811
15,968,811
16,969,811
16,969,811
16,959,819
16,959,821
16,960,822
16,960,822
16,960,822
16,961,823
17,985,638
17,957,789
17,956,790
17,957,791
17,947,797
17,947,798
17,948,798
17,948,798
18,985,629
18,985,630
18,980,632
18,981,633
18,982,633
18,981,633
18,981,633
18,981,633
18,981,633
19,946,762
19,939,765
19,939,766
19,939,766
19,939,766
19,939,767
19,938,767
19,937,768
20,946,725
20,1132,610
20,949,724
20,949,724
20,948,724
20,1125,605
20,947,726
21,932,744
21,931,743
21,932,743
21,932,744
21,933,744
21,932,745
21,931,745
21,928,737
21,924,736
21,1069,676
22,1057,657
22,1127,618
22,1136,600
22,978,620
22,973,595
22,969,573
23,1009,665
23,828,603
23,819,580
23,812,560
23,845,536
23,841,523
23,860,516
23,858,505
23,886,485
24,887,478
24,919,462
24,924,469
24,925,472
24,928,474
24,962,458
24,964,461
24,984,448
24,987,450
25,993,438
25,994,439
25,997,443
25,1002,441
25,1004,443
25,1006,445
25,998,453
25,998,454
25,1000,457
26,997,450
26,998,450
26,999,450
26,997,449
26,997,450
26,995,450
26,994,449
26,995,449
27,986,446
27,986,446
27,986,447
27,986,447
27,985,448
27,987,448
27,987,448
27,985,448
28,989,443
28,987,442
28,988,443
28,989,443
28,989,443
28,990,443
28,992,443
28,992,442
28,992,440
29,984,439
29,986,433
29,991,423
29,995,418
29,998,414
29,1001,411
29,1003,406
30,999,399
30,1002,400
30,1003,401
30,1005,400
30,1007,399
30,1008,400
30,1010,401
30,1011,401
30,1012,400
30,1014,401
31,1008,402
31,1009,401
31,1010,401
31,1010,401
31,1010,400
31,1012,399
31,1013,398
31,1014,398
31,1015,399
31,1017,397
31,1017,396
31,1018,396
31,1018,396
32,1011,391
32,1011,392
32,1010,392
32,1011,392
32,1012,393
32,1012,394
32,1013,394
32,1013,394
32,1014,394
32,1015,393
33,1013,398
33,1013,398
33,1013,398
33,1013,398
33,1014,398
33,1014,398
33,1016,401
33,1016,402
33,1016,402
34,1016,394
34,1018,395
34,1018,395
34,1018,395
34,1018,394
34,1019,393
34,1020,392
34,1020,391
35,1020,390
35,1021,389
35,1021,388
35,1022,389
35,1022,390
35,1022,390
35,1022,390
36,1022,390
36,1022,390
36,1022,390
36,1023,389
36,1024,390
36,1024,389
36,1024,389
37,1024,384
37,1023,384
37,1022,387
37,1023,388
37,1022,389
37,1022,389
38,1023,407
38,1023,406
38,1024,406
38,1022,407
38,1021,407
38,1021,407
38,1022,407
38,1022,408
39,839,479
39,839,479
39,839,479
39,839,479
39,839,479
39,839,479
39,839,479
40,1018,391
40,1017,391
40,1017,392
40,1016,391
40,1017,389
40,1017,390
40,1017,390
40,1016,390
41,1018,391
41,1018,392
41,1018,391
41,1017,392
41,1017,392
41,1017,392
41,1017,393
41,1017,393
42,1017,393
42,1018,394
42,1017,394
42,1017,394
42,1016,393
42,1017,394
42,1017,393
43,1019,394
43,1020,394
43,1021,394
43,1021,395
43,1020,394
43,1020,394
43,1020,394
43,1020,394
44,559,2041
44,525,2220
44,452,2747
44,380,3148
44,426,2738
44,426,2738
44,399,2729
44,318,3127
45,1022,387
45,1022,387
45,1022,386
45,1023,386
45,1022,386
45,1023,384
45,1021,383
46,1020,385
46,1019,384
46,1019,384
46,1018,383
46,1018,382
46,1016,381
46,1020,377
46,1017,376
46,1018,373
46,1015,371
46,1017,370
47,1015,368
47,1009,373
47,1008,383
47,999,370
47,1032,448
47,982,365
47,970,360
47,1016,375
47,959,356
48,1064,394
48,956,362
48,1030,434
48,865,510
48,820,445
49,882,487
49,1123,374
49,952,365
49,922,519
49,963,356
49,886,478
50,933,461
50,936,353
50,938,354
50,939,352
50,942,352
50,920,358
51,921,361
51,952,356
51,953,359
51,951,367
51,952,368
51,952,368
52,973,351
52,974,353
52,980,355
52,979,356
52,980,359
52,966,372
52,969,375
53,981,361
53,982,362
53,983,363
53,975,370
53,964,381
53,962,380
53,962,380
54,968,379
54,968,378
54,972,377
54,975,379
54,983,379
54,995,387
54,1001,385
54,1011,394
54,1013,393
55,1017,392
55,1032,386
55,1032,386
55,1034,381
55,1034,382
55,1029,388
55,1028,387
56,1023,392
56,1023,393
56,1022,393
56,1022,393
56,1021,395
56,1021,394
56,1021,394
56,1023,395
57,1028,390
57,1028,390
57,1028,389
57,1028,389
57,1026,388
57,1026,388
57,1026,387
58,1024,398
58,1024,398
58,1024,398
58,1023,398
58,1023,398
58,1023,398
58,1023,398
58,1023,398
59,1024,395
59,1025,394
59,1025,395
59,1023,395
59,1022,395
59,1023,394
59,1024,394
59,1023,394
59,1024,395
60,1023,396
60,1023,395
60,1023,396
60,1023,398
60,1023,397
60,1024,397
60,1024,395
60,1021,397
61,1017,392
61,1003,387
61,993,393
61,975,402
61,945,384
61,920,394
61,893,373
62,865,382
62,848,368
62,823,376
62,804,359
62,785,364
62,782,361
62,766,364
63,751,360
63,754,353
63,755,353
63,759,351
63,760,353
63,761,353
63,764,352
63,762,354
63,763,355
64,747,364
64,748,366
64,748,371
64,750,374
64,752,375
64,753,377
64,757,375
64,758,377
65,756,372
65,757,372
65,758,374
65,760,374
65,761,375
65,759,376
65,759,376
65,760,378
66,751,381
66,752,382
66,751,382
66,751,382
66,753,382
66,755,381
66,755,381
67,752,383
67,751,381
67,750,381
67,751,380
67,752,381
67,753,380
67,753,380
68,724,392
68,726,391
68,725,391
68,729,389
68,731,389
68,731,389
68,732,389
68,736,386
69,720,388
69,722,389
69,723,389
69,723,389
69,724,390
69,725,389
69,727,390
70,728,390
70,728,390
70,731,388
70,732,389
70,732,390
70,733,392
70,733,393
70,734,394
71,733,382
71,733,382
71,734,382
71,735,382
71,735,383
71,736,383
71,738,381
71,739,383
72,725,395
72,723,396
72,722,396
72,722,396
72,722,397
72,723,398
72,725,398
72,729,396
72,729,396
72,732,395
73,723,395
73,724,393
73,725,393
73,724,393
73,725,395
73,727,394
73,727,393
73,728,393
73,729,395
73,732,393
74,729,395
74,730,395
74,731,394
74,732,395
74,733,396
74,735,395
74,736,395
74,737,395
75,730,396
75,733,393
75,734,393
75,736,391
75,736,391
75,739,390
75,739,391
75,741,390
76,722,385
76,725,384
76,725,384
76,729,383
76,730,384
76,733,382
76,734,383
76,736,381
76,737,381
77,733,382
77,734,382
77,736,380
77,737,381
77,738,380
77,740,379
77,741,379
77,742,379
78,735,380
78,736,379
78,737,379
78,738,378
78,738,378
78,739,378
78,741,379
78,740,381
78,741,381
79,929,452
79,929,453
79,930,453
79,930,453
79,930,453
79,930,453
79,932,453
79,932,453
80,734,382
80,736,384
80,736,384
80,736,384
80,738,384
80,738,385
80,738,385
80,739,385
81,730,383
81,731,384
81,732,383
81,733,384
81,736,382
81,737,383
81,739,382
81,740,383
82,735,380
82,737,382
82,738,383
82,739,384
82,740,384
82,741,385
82,741,385
82,742,385
83,740,382
83,740,381
83,741,382
83,742,381
83,743,383
83,743,384
83,744,385
83,744,386
84,868,454
84,864,453
84,864,453
84,864,453
84,853,452
84,854,453
84,839,451
84,842,452
85,659,379
85,646,369
85,632,373
85,625,368
85,606,372
85,599,365
85,588,365
85,585,362
86,575,361
86,575,359
86,579,358
86,579,357
86,584,355
86,586,354
86,586,352
87,580,354
87,583,353
87,581,354
87,581,354
87,583,355
87,583,355
87,578,358
87,579,359
88,574,360
88,575,360
88,577,360
88,577,360
88,578,359
88,579,361
88,579,361
88,580,362
88,579,361
88,581,363
88,583,362
89,576,368
89,578,369
89,579,370
89,581,370
89,583,371
89,586,372
89,588,373
89,601,373
90,604,379
90,622,376
90,632,385
90,645,379
90,656,389
90,654,389
90,653,387
91,667,391
91,668,391
91,665,391
91,663,389
91,663,388
91,661,387
91,659,386
91,659,385
91,658,385
92,648,384
92,647,383
92,645,383
92,647,385
92,645,385
92,646,383
92,647,383
92,647,384
93,641,383
93,643,382
93,643,383
93,643,383
93,644,382
93,646,381
93,647,383
93,648,384
93,648,384
94,639,374
94,640,375
94,640,374
94,640,374
94,641,373
94,641,373
94,641,374
94,642,373
95,652,385
95,652,385
95,652,386
95,653,388
95,653,388
95,653,388
95,654,389
96,636,385
96,638,385
96,637,384
96,639,384
96,638,384
96,638,383
96,640,384
96,640,384
97,649,385
97,648,384
97,648,384
97,648,384
97,648,385
97,641,380
97,634,383
97,617,370
98,596,373
98,581,357
98,536,366
98,520,347
98,503,350
98,500,344
98,489,347
98,489,344
99,486,345
99,485,344
99,486,343
99,487,344
99,487,345
99,490,344
99,490,344
99,491,345
100,490,344
100,490,343
100,490,343
100,491,344
100,487,345
100,488,345
100,489,346
100,491,347
101,484,348
101,486,349
101,486,350
101,488,351
101,488,352
101,491,353
101,491,353
102,494,352
102,493,351
102,496,352
102,495,352
102,496,353
102,495,352
102,497,353
102,497,353
103,498,351
103,498,352
103,499,353
103,499,353
103,502,352
103,502,352
103,504,350
103,505,349
104,500,349
104,500,350
104,499,348
104,500,350
104,501,349
104,500,349
104,501,350
104,501,351
104,503,350
105,501,350
105,502,349
105,503,348
105,503,348
105,503,347
105,503,346
105,503,346
106,501,346
106,500,345
106,500,345
106,501,344
106,501,345
106,502,344
106,502,344
106,502,343
107,498,343
107,498,343
107,498,343
107,498,342
107,496,342
107,496,343
107,496,343
108,497,343
108,496,344
108,496,345
108,496,345
108,496,346
108,495,346
108,496,346
108,496,347
108,496,347
109,497,345
109,497,344
109,498,345
109,500,343
109,500,343
109,502,343
109,502,343
109,502,342
110,501,341
110,503,340
110,503,340
110,503,339
110,505,339
110,505,338
110,508,337
111,506,333
111,506,333
111,506,333
111,507,332
111,508,333
111,510,331
111,510,332
111,512,332
112,508,331
112,509,331
112,509,331
112,510,332
112,509,330
112,506,330
112,503,326
112,498,326
112,497,324
113,490,323
113,489,320
113,487,320
113,488,321
113,488,321
113,488,323
113,490,323
113,491,323
113,490,325
114,488,321
114,489,322
114,489,322
114,490,323
114,490,324
114,490,325
114,490,326
114,491,326
115,488,324
115,488,323
115,489,322
115,488,322
115,489,323
115,489,324
115,490,325
115,489,326
116,482,322
116,482,322
116,482,323
116,482,323
116,481,323
116,481,324
116,481,323
116,480,324
116,480,324
117,480,321
117,480,322
117,481,322
117,482,322
117,483,324
117,484,324
117,485,325
117,485,327
118,478,327
118,478,329
118,478,329
118,478,330
118,478,330
118,477,330
118,478,330
118,478,331
118,479,332
119,476,332
119,479,331
119,480,331
119,480,330
119,480,330
119,479,329
119,478,328
119,480,328
120,477,325
120,478,324
120,481,321
120,480,321
120,484,318
120,484,317
120,487,315
120,487,316
121,480,313
121,485,309
121,485,308
121,487,308
121,493,307
121,493,306
121,492,305
121,486,314
121,442,322
122,523,275
122,444,315
122,619,342
122,419,316
122,628,380
123,388,257
123,644,401
123,612,566
123,475,344
123,618,563
123,453,411
123,667,569
124,466,342
124,471,344
124,513,404
124,486,325
124,488,328
124,489,329
124,491,332
125,446,301
125,447,302
125,503,323
125,504,324
125,504,324
125,507,322
125,507,321
125,506,323
126,506,321
126,508,320
126,510,319
126,510,320
126,511,321
126,511,319
126,512,319
126,509,318
127,506,317
127,472,312
127,472,313
127,487,299
127,487,300
127,488,293
127,488,293
127,486,290
128,484,287
128,482,289
128,482,288
128,483,287
128,482,286
128,482,286
128,483,287
128,484,285
129,486,280
129,486,281
129,485,281
129,485,282
129,485,282
129,484,283
129,484,284
129,483,284
129,483,283
130,482,281
130,482,282
130,483,281
130,483,281
130,485,280
130,486,279
130,487,280
130,488,279
131,478,286
131,479,286
131,479,286
131,479,286
131,481,285
131,481,284
131,482,284
131,482,283
132,487,285
132,488,284
132,489,285
132,490,285
132,491,284
132,490,285
132,490,284
132,490,284
133,486,287
133,486,287
133,485,287
133,485,288
133,484,287
133,485,287
133,485,287
133,485,288
134,478,282
134,478,283
134,479,283
134,479,282
134,479,282
134,479,282
134,479,282
134,480,283
134,479,283
134,479,283
135,477,283
135,477,283
135,478,284
135,477,286
135,477,287
135,477,288
135,477,290
135,478,290
136,477,287
136,478,289
136,479,290
136,478,292
136,478,292
136,478,293
136,479,293
136,479,294
136,479,295
137,477,293
137,477,293
137,477,293
137,477,293
137,478,292
137,478,291
137,480,290
137,481,290
138,480,289
138,480,289
138,480,289
138,482,288
138,482,288
138,482,286
138,482,286
138,484,285
139,480,286
139,480,285
139,481,285
139,481,284
139,482,284
139,484,284
139,485,283
140,475,283
140,476,283
140,476,284
140,476,283
140,476,283
140,475,285
140,475,286
140,476,286
141,474,282
141,473,283
141,474,284
141,473,284
141,474,284
141,474,285
141,473,286
141,466,288
142,463,287
142,447,288
142,437,280
142,418,283
142,409,275
142,389,277
142,382,271
142,373,270
143,363,264
143,345,267
143,343,264
143,339,263
143,338,262
143,339,261
143,340,261
144,338,259
144,339,259
144,343,259
144,343,259
144,342,260
144,342,259
144,338,262
144,339,262
144,337,264
145,330,264
145,329,264
145,330,266
145,323,269
145,324,271
145,326,270
145,326,271
145,327,272
146,326,271
146,325,271
146,325,272
146,325,271
146,325,272
146,323,273
146,324,274
146,322,273
147,317,275
147,318,274
147,318,275
147,318,275
147,318,273
147,319,274
147,318,273
147,319,272
147,319,272
148,318,274
148,318,274
148,319,273
148,319,273
148,321,271
148,321,272
148,317,273
148,316,273
148,308,272
149,305,266
149,301,269
149,300,267
149,300,267
149,300,268
149,300,269
149,300,269
149,301,271
149,302,271
150,298,270
150,298,271
150,299,271
150,298,272
150,299,272
150,299,272
150,296,274
150,296,274
150,295,275
151,291,274
151,291,275
151,289,276
151,289,276
151,289,276
151,287,276
151,288,277
152,285,275
152,284,274
152,284,274
152,284,275
152,284,275
152,284,275
152,284,274
152,284,275
153,282,272
153,282,273
153,281,273
153,282,271
153,282,271
153,284,270
153,284,270
153,286,270
154,281,270
154,282,271
154,282,271
154,282,271
154,282,271
154,285,271
154,285,270
154,286,270
154,286,269
155,286,267
155,286,267
155,288,267
155,288,266
155,290,266
155,290,266
155,292,266
155,292,267
156,287,263
156,287,264
156,288,264
156,288,263
156,290,263
156,290,263
156,291,263
156,292,263
157,287,265
157,287,266
157,287,266
157,287,267
157,288,267
157,289,268
157,290,269
157,290,269
158,283,271
158,286,270
158,286,270
158,287,270
158,287,270
158,287,269
158,288,269
158,288,268
158,288,269
159,287,269
159,287,268
159,288,268
159,288,268
159,288,268
159,288,268
159,288,267
159,288,267
160,285,266
160,285,266
160,286,266
160,285,265
160,285,265
160,286,265
160,287,264
160,287,265
161,283,265
161,285,266
161,285,266
161,288,265
161,288,265
161,290,264
161,290,264
161,290,264
161,291,264
162,292,266
162,292,267
162,293,266
162,293,266
162,294,266
162,295,266
162,295,266
162,296,267
163,297,267
163,297,267
163,296,267
163,296,267
163,296,267
163,296,267
163,296,266
163,295,266
164,292,262
164,292,262
164,293,262
164,291,263
164,291,262
164,291,262
164,291,262
164,290,261
164,292,259
165,292,261
165,292,261
165,292,261
165,292,261
165,292,260
165,292,260
165,291,259
165,291,259
166,286,259
166,286,258
166,285,258
166,285,259
166,285,259
166,284,258
166,284,258
166,284,258
167,280,260
167,279,259
167,280,259
167,278,260
167,278,261
167,279,260
167,279,259
168,281,262
168,280,261
168,281,262
168,282,263
168,282,263
168,283,262
168,283,262
168,283,262
169,277,261
169,280,260
169,280,260
169,282,260
169,282,259
169,285,260
169,285,259
169,287,259
169,287,258
170,289,261
170,289,261
170,290,261
170,291,262
170,293,261
170,293,262
170,293,262
170,292,262
171,291,257
171,290,256
171,290,256
171,290,256
171,291,257
171,291,258
171,292,258
171,292,258
171,292,259
172,291,261
172,292,261
172,292,261
172,292,261
172,292,261
172,293,262
172,292,262
172,292,263
173,291,262
173,291,261
173,291,262
173,291,263
173,291,263
173,290,263
173,290,263
173,289,263
174,289,262
174,288,261
174,288,261
174,287,261
174,285,261
174,285,261
174,283,260
174,283,259
174,281,260
175,280,260
175,279,260
175,278,259
175,277,258
175,276,258
175,276,258
175,275,257
175,274,257
176,274,255
176,273,255
176,272,255
176,272,255
176,271,254
176,277,248
176,278,246
176,290,235
177,291,228
177,305,214
177,307,208
177,309,200
177,325,188
177,327,182
177,341,172
177,352,163
177,355,159
178,360,154
178,362,151
178,361,150
178,362,150
178,363,151
178,362,151
178,363,152
178,363,152
179,363,153
179,363,152
179,363,152
179,364,152
179,366,151
179,367,150
179,367,150
179,368,151
179,367,150
180,370,149
180,369,149
180,368,150
180,367,150
180,368,149
180,368,150
180,369,149
181,369,147
181,371,147
181,371,147
181,371,146
181,371,146
181,373,146
181,373,145
181,375,146
182,376,145
182,376,145
182,377,145
182,377,146
182,377,146
182,375,146
182,376,146
182,378,144
182,380,143
183,388,137
183,389,134
183,390,134
183,395,131
183,398,129
183,398,129
183,398,130
183,399,131
184,400,127
184,401,128
184,399,128
184,399,128
184,397,129
184,398,129
184,396,132
184,396,132
185,397,132
185,396,133
185,396,134
185,394,134
185,394,134
185,395,134
185,394,135
185,394,135
185,391,137
186,391,135
186,391,136
186,391,136
186,391,136
186,389,136
186,389,137
186,389,137
186,390,137
187,391,131
187,392,130
187,392,129
187,391,129
187,391,129
187,392,129
187,391,129
187,393,129
187,393,128
188,393,126
188,394,126
188,394,126
188,393,125
188,393,125
188,392,126
188,392,127
188,392,126
188,391,127
189,393,122
189,393,122
189,393,123
189,393,123
189,392,123
189,390,122
189,390,123
189,389,123
190,390,119
190,390,120
190,389,121
190,389,120
190,390,121
190,390,121
190,389,120
190,389,121
191,390,119
191,389,119
191,388,120
191,388,120
191,388,120
191,387,120
191,387,119
191,387,120
191,388,120
192,389,115
192,390,117
192,390,117
192,390,118
192,389,118
192,391,119
192,391,120
193,391,117
193,390,118
193,391,119
193,390,119
193,390,118
193,390,120
193,391,121
193,391,121
193,391,121
194,391,119
194,392,120
194,393,120
194,393,121
194,394,122
194,394,123
194,394,123
194,394,124
195,396,120
195,396,121
195,396,122
195,397,123
195,398,124
195,397,125
195,399,126
196,400,124
196,400,126
196,400,126
196,400,126
196,399,127
196,400,127
196,400,129
196,401,129
196,400,129
197,401,127
197,401,127
197,401,128
197,401,128
197,401,129
197,401,128
197,400,128
197,400,128
198,401,126
198,400,126
198,400,127
198,400,127
198,399,128
198,399,129
198,398,130
198,397,131
198,397,131
199,400,129
199,399,130
199,399,129
199,399,129
199,398,129
199,398,128
199,397,128
199,397,127
200,400,124
200,400,123
200,400,124
200,400,124
200,399,124
200,399,124
200,399,123
200,399,123
200,399,122
200,400,123
200,400,122
201,399,122
201,399,122
201,399,123
201,400,123
201,400,123
201,400,124
201,399,125
201,399,125
201,399,126
202,401,125
202,400,126
202,401,126
202,399,127
202,398,128
202,398,128
202,397,130
202,397,130
203,397,128
203,395,129
203,395,130
203,394,130
203,394,130
203,393,129
203,393,130
203,392,131
204,392,129
204,392,129
204,392,128
204,391,128
204,391,128
204,391,128
204,392,127
204,391,127
205,392,126
205,393,125
205,393,124
205,393,124
205,392,123
205,392,123
205,392,123
206,394,119
206,394,118
206,394,118
206,393,117
206,392,118
206,393,117
206,394,117
206,394,117
207,395,117
207,396,116
207,396,116
207,396,116
207,396,117
207,396,117
207,396,116
207,397,116
208,401,114
208,401,115
208,403,113
208,404,113
208,403,114
208,404,114
208,404,113
208,405,113
209,407,111
209,407,111
209,408,110
209,407,110
209,407,109
209,407,109
209,406,107
209,406,108
209,404,108
210,406,109
210,404,109
210,404,110
210,403,109
210,402,110
210,402,109
210,402,109
210,400,109
211,403,107
211,403,106
211,403,106
211,402,106
211,401,107
211,400,107
211,399,107
211,399,106
212,400,105
212,400,104
212,400,105
212,400,104
212,399,104
212,399,104
212,398,104
212,395,105
213,396,102
213,395,103
213,395,103
213,392,104
213,389,105
213,389,105
213,389,105
213,388,104
214,389,103
214,389,103
214,389,103
214,389,103
214,388,103
214,387,104
214,388,104
214,389,104
214,389,104
215,388,103
215,390,103
215,391,103
215,391,103
215,391,103
215,392,103
215,395,104
215,397,104
216,398,104
216,399,105
216,399,106
216,403,109
216,407,111
216,414,120
216,430,122
216,450,137
216,478,136
217,503,135
217,523,148
217,539,160
217,552,160
217,558,161
217,568,168
217,569,168
217,571,166
218,561,165
218,560,165
218,556,164
218,552,164
218,549,162
218,545,166
218,544,166
218,539,170
219,546,165
219,543,166
219,542,166
219,539,168
219,540,168
219,539,169
219,538,168
219,538,169
219,536,168
220,522,165
220,521,166
220,520,168
220,520,169
220,518,171
220,518,173
220,518,174
220,517,175
221,536,178
221,535,179
221,536,179
221,536,180
221,537,182
221,536,182
221,538,183
221,538,183
221,538,184
222,542,181
222,544,182
222,545,183
222,545,183
222,545,184
222,545,185
222,546,185
223,541,189
223,542,190
223,542,190
223,542,190
223,541,190
223,542,191
223,543,190
223,548,195
223,551,195
224,554,198
224,555,200
224,555,199
224,554,200
224,552,199
224,553,199
224,552,197
224,552,197
225,552,197
225,552,197
225,552,196
225,552,195
225,551,195
225,551,195
225,550,194
226,556,193
226,556,193
226,555,193
226,556,194
226,555,194
226,554,193
226,555,193
226,554,192
226,554,192
227,537,187
227,536,186
227,536,186
227,536,186
227,536,186
227,536,185
227,536,184
227,536,184
227,536,184
228,554,188
228,555,187
228,555,186
228,553,185
228,554,184
228,554,184
228,554,183
228,554,182
229,540,181
229,540,181
229,540,179
229,540,179
229,540,178
229,540,178
229,540,178
229,540,177
229,540,178
230,555,180
230,555,182
230,555,182
230,555,182
230,554,183
230,555,184
230,553,187
230,554,187
231,556,187
231,554,187
231,554,188
231,555,189
231,554,190
231,554,190
231,554,190
231,553,191
232,559,193
232,559,193
232,559,193
232,559,193
232,559,193
232,558,194
232,557,193
232,557,194
232,554,192
233,558,195
233,556,194
233,556,193
233,556,193
233,556,192
233,556,192
233,555,192
234,542,190
234,541,189
234,540,188
234,540,187
234,538,186
234,539,185
234,539,184
234,537,183
234,536,183
235,556,186
235,555,186
235,555,186
235,555,186
235,555,186
235,555,185
235,554,185
235,553,185
236,559,185
236,558,186
236,558,184
236,558,185
236,556,187
236,555,186
236,554,188
236,554,189
236,553,191
237,556,192
237,554,192
237,555,191
237,554,191
237,553,190
237,552,190
237,552,190
237,552,190
237,552,190
238,557,193
238,557,193
238,557,192
238,556,191
238,555,192
238,554,190
238,553,191
239,558,191
239,557,191
239,557,190
239,555,190
239,554,189
239,554,187
239,553,186
240,554,189
240,553,188
240,553,187
240,552,186
240,552,184
240,551,182
240,551,181
241,557,184
241,557,183
241,556,183
241,555,182
241,554,182
241,551,182
241,550,179
241,548,180
242,553,183
242,552,182
242,551,182
242,551,183
242,551,182
242,550,182
242,551,180
243,559,182
243,559,181
243,558,179
243,556,179
243,555,177
243,554,178
243,554,178
243,552,179
244,560,184
244,559,182
244,557,181
244,554,183
244,553,183
244,552,181
244,551,183
244,550,182
245,561,184
245,560,183
245,557,185
245,555,184
245,552,187
245,551,187
245,551,188
245,557,188
246,581,181
246,591,187
246,607,198
246,632,190
246,656,185
246,677,198
246,703,213
246,719,209
247,779,216
247,810,233
247,877,271
247,888,262
247,905,250
247,933,268
247,939,262
248,942,283
248,945,276
248,961,289
248,963,281
248,977,296
248,979,285
248,1016,316
249,1133,324
249,1150,335
249,1159,326
249,1145,319
249,1155,312
249,1132,301
250,1126,290
250,1131,284
250,1121,277
250,1124,273
250,1117,268
250,1118,268
250,1111,263
250,1114,257
251,1081,234
251,1082,233
251,1076,229
251,1076,231
251,1070,226
251,1069,229
251,1063,225
251,1062,228
252,1150,232
252,1149,239
252,1141,236
252,1140,241
252,1136,240
252,1135,245
252,1129,241
252,1128,249
253,1075,253
253,1075,253
253,1072,251
253,1069,257
253,1065,254
253,1063,258
253,1062,261
253,1059,258
254,1065,260
254,1065,262
254,1061,260
254,1060,261
254,1059,259
254,1057,262
254,1054,261
255,1066,271
255,1063,269
255,1060,275
255,1057,273
255,1057,274
255,1053,272
255,1052,274
256,1064,277
256,1063,280
256,1061,278
256,1060,280
256,1056,279
256,1054,282
256,1052,281
